,database,name,organism,cell_type,cell_component,phenotype,channels,microscopy,dir_name,path,filename
676,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A08_C31_F1_s01_w1.TIF
677,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s10_w1.TIF
678,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A03_C10_F1_s23_w2.TIF
679,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A16_C66_F1_s19_w1.TIF
680,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A03_C10_F1_s19_w1.TIF
681,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s02_w2.TIF
682,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A19_C78_F1_s12_w1.TIF
683,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s25_w2.TIF
684,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A07_C27_F1_s14_w2.TIF
685,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s05_w1.TIF
686,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A04_C14_F1_s08_w1.TIF
687,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A04_C14_F1_s19_w2.TIF
688,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A23_C96_F1_s05_w2.TIF
689,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A23_C96_F1_s18_w1.TIF
690,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A01_C1_F1_s23_w1.TIF
691,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A16_C66_F1_s04_w2.TIF
692,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A01_C1_F1_s06_w1.TIF
693,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A07_C27_F1_s17_w2.TIF
694,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A23_C96_F1_s04_w2.TIF
695,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A05_C18_F1_s18_w1.TIF
696,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s14_w1.TIF
697,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s03_w2.TIF
698,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A19_C78_F1_s02_w1.TIF
699,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s20_w2.TIF
700,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A24_C100_F1_s15_w2.TIF
701,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A19_C78_F1_s21_w2.TIF
702,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s05_w1.TIF
703,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A24_C100_F1_s07_w2.TIF
704,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s17_w1.TIF
705,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A09_C35_F1_s25_w2.TIF
706,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A02_C5_F1_s08_w1.TIF
707,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s07_w2.TIF
708,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A24_C100_F1_s12_w2.TIF
709,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s17_w1.TIF
710,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A18_C74_F1_s10_w2.TIF
711,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s11_w2.TIF
712,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A17_C70_F1_s24_w1.TIF
713,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A20_C83_F1_s14_w1.TIF
714,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A24_C100_F1_s01_w1.TIF
715,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A05_C18_F1_s21_w2.TIF
716,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A05_C18_F1_s16_w1.TIF
717,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A04_C14_F1_s17_w2.TIF
718,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s23_w2.TIF
719,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A23_C96_F1_s05_w1.TIF
720,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s07_w1.TIF
721,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s12_w2.TIF
722,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s24_w1.TIF
723,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s19_w1.TIF
724,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s08_w1.TIF
725,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s13_w1.TIF
726,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s14_w2.TIF
727,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s04_w2.TIF
728,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A04_C14_F1_s13_w2.TIF
729,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s13_w2.TIF
730,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A18_C74_F1_s22_w2.TIF
731,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A17_C70_F1_s18_w2.TIF
732,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A24_C100_F1_s06_w2.TIF
733,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s24_w1.TIF
734,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A13_C53_F1_s08_w1.TIF
735,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A04_C14_F1_s21_w1.TIF
736,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A19_C78_F1_s15_w1.TIF
737,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A10_C40_F1_s24_w2.TIF
738,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s05_w1.TIF
739,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s04_w2.TIF
740,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A24_C100_F1_s10_w2.TIF
741,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A17_C70_F1_s06_w1.TIF
742,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s15_w2.TIF
743,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A06_C23_F1_s01_w1.TIF
744,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A20_C83_F1_s09_w1.TIF
745,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A17_C70_F1_s14_w1.TIF
746,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A02_C5_F1_s25_w1.TIF
747,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A11_C44_F1_s16_w2.TIF
748,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s16_w2.TIF
749,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A02_C5_F1_s23_w2.TIF
750,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A01_C1_F1_s16_w1.TIF
751,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s12_w1.TIF
752,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s03_w1.TIF
753,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A03_C10_F1_s23_w1.TIF
754,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A05_C18_F1_s14_w2.TIF
755,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A01_C1_F1_s05_w2.TIF
756,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A16_C66_F1_s03_w1.TIF
757,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A10_C40_F1_s22_w1.TIF
758,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s01_w1.TIF
759,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A02_C5_F1_s17_w1.TIF
760,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A18_C74_F1_s14_w2.TIF
761,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A15_C61_F1_s02_w2.TIF
762,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A03_C10_F1_s02_w2.TIF
763,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A23_C96_F1_s14_w1.TIF
764,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A02_C5_F1_s23_w1.TIF
765,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s02_w2.TIF
766,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A12_C48_F1_s03_w1.TIF
767,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A03_C10_F1_s06_w2.TIF
768,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A07_C27_F1_s01_w1.TIF
769,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A04_C14_F1_s03_w1.TIF
770,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A15_C61_F1_s13_w1.TIF
771,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A10_C40_F1_s02_w2.TIF
772,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A06_C23_F1_s10_w2.TIF
773,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s07_w2.TIF
774,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A06_C23_F1_s06_w2.TIF
775,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A14_C57_F1_s16_w1.TIF
776,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A21_C87_F1_s10_w1.TIF
777,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A23_C96_F1_s12_w1.TIF
778,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A04_C14_F1_s11_w1.TIF
779,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A22_C91_F1_s07_w1.TIF
780,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A16_C66_F1_s18_w1.TIF
781,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A02_C5_F1_s25_w2.TIF
782,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A07_C27_F1_s25_w1.TIF
783,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,cell body,,f_cell body,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A18_C74_F1_s09_w1.TIF
784,Broad Bioimage Benchmark Collection,Synthetic cells,human,u2os,nucleus,,f_nucleus,fluorescence,bbbc005,/ferrero/stan_data/bbbc005/synthetic_2_ground_truth,SIMCEPImages_A10_C40_F1_s05_w2.TIF
